,id_acidente,id_vitima,id_veiculo,sexo,idade,tipo_vitima,classificacao,tipo_veiculo,estado_alcoolizacao,escolaridade,data_obito,data_ocorrencia,latitude_x,longitude_x,end_x,geocode_x,cadloga,cadlogb,alt_num,referencia,data,cod_acid,dp,talao,feridos,mortos,distrito_atz,princ_a,princ_b,tipo_acidente,automovel,moto,onibus,caminhao,bicicleta,moto_taxi,onibus_fretado,onibus_urbano,microonibus,van,vuc,caminhonete,carreta,jipe,outros,sem_info,carroca,latitude_y,longitude_y,end_y,geocode_y,flag_cruzamento
64,D091100064,1,2.0,F,19,CD,F,BI,BR,5,,2011-09-10 18:30,-23.53809,-46.64243,RUA GUAIANASES AND RUA GAL OSORIO,MapInfo CET,8255,15141.0,,,2011-09-10 18:30,2,3,5610,1,0,HG,8255.0,15141.0,CV,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.538095000000002,-46.64243,RUA GUAIANASES X RUA GAL OSORIO,MapInfo CET,True
65,D091100132,1,1.0,F,29,CD,F,BI,BR,5,,2011-09-21 19:00,-23.57852,-46.6353,RUA TOPAZIO AND RUA DR JOSE DE QUEIROS ARANHA,MapInfo CET,19083,10908.0,,,2011-09-21 19:00,2,6,3532,1,0,IP,15627.0,19083.0,CO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.578522,-46.635308,RUA TOPAZIO X RUA DR JOSE DE QUEIROS ARANHA,MapInfo CET,True
66,D091101141,2,1.0,F,18,PD,F,BI,BR,3,,2011-09-04 16:39,-23.462529999999997,-46.680170000000004,"RUA PATRICE LUMUMBA, 119",MapInfo CET,42046,,119,,2011-09-04 16:39,2,72,8087,3,0,FL,42046.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.462532,-46.680178999999995,"RUA PATRICE LUMUMBA, 119",MapInfo CET,False
67,D091101240,1,2.0,F,44,CD,F,BI,BR,1,,2011-09-06 08:00,-23.53292,-46.54974,RUA ALFREDO DE FRANCO AND RUA CIRINO DE ABREU,MapInfo CET,41556,4997.0,,,2011-09-06 08:00,2,10,9361,1,0,BR,4997.0,41556.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.532928,-46.549743,RUA ALFREDO DE FRANCO X RUA CIRINO DE ABREU,MapInfo CET,True
68,D101100108,1,2.0,F,26,CD,F,BI,BR,5,,2011-10-03 18:10,-23.562070000000002,-46.642590000000006,"RUA ITAPEVA, 378",MapInfo CET,9546,,378,,2011-10-03 18:10,2,5,828,1,0,PA,9546.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.562074,-46.642590999999996,"RUA ITAPEVA, 378",MapInfo CET,False
69,D101100353,1,2.0,F,31,CD,F,BI,BR,5,,2011-10-04 12:32,-23.64106,-46.675470000000004,"AV VER JOSE DINIZ, 3505",MapInfo CET,10918,,3505,,2011-10-04 12:32,2,27,7887,1,0,SA,10918.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.641063,-46.675477,"AV VER JOSE DINIZ, 3505",MapInfo CET,False
70,D101100614,1,1.0,F,27,CD,F,BI,BR,6,,2011-10-04 19:08,-23.51749,-46.68008,AV MARQ DE SAO VICENTE AND AV ORDEM E PROGRESSO,MapInfo CET,6471,15038.0,,,2011-10-04 19:08,2,23,7271,1,0,LP,6471.0,12197.0,CO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.517498,-46.680081,AV MARQ DE SAO VICENTE X AV ORDEM E PROGRESSO,MapInfo CET,True
71,D101101549,1,1.0,F,32,CD,F,BI,BR,5,,2011-10-27 19:15,-23.6953,-46.77984,RUA MIN ALVARO DE SOUZA LIMA AND AV MANOEL DOS REIS ARAUJO,MapInfo CET,884,12686.0,,,2011-10-27 19:15,2,99,4718,1,0,CS,884.0,12686.0,QM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.695306,-46.779847,RUA MIN ALVARO DE SOUZA LIMA X AV MANOEL DOS REIS ARAUJO,MapInfo CET,True
72,D101101656,1,2.0,F,48,CD,F,BI,BR,3,,2011-10-08 19:49,-23.51799,-46.51021,"RUA JAPARAIQUARA, 899",MapInfo CET,30520,,899,,2011-10-08 19:49,2,24,7969,1,0,PE,30520.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.517991000000002,-46.510213,"RUA JAPARAIQUARA, 899",MapInfo CET,False
73,D111100004,1,2.0,F,18,CD,F,BI,BR,8,,2011-11-06 21:00,-23.55295,-46.6253,AV DO ESTADO AND AV MERCURIO,QGIS Google,6642,13853.0,,,2011-11-06 21:00,2,1,5474,1,0,CT,6642.0,13853.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.55295,-46.625304,AV DO ESTADO X AV MERCURIO,QGIS Google,True
74,D111100370,1,1.0,F,70,PD,F,BI,BR,3,,2011-11-01 12:21,-23.64728,-46.66274,"AV DR LUIS ROCHA MIRANDA, 540",MapInfo CET,12292,,540,,2011-11-01 12:21,4,35,9836,1,0,VM,12292.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.647285999999998,-46.662742,"AV DR LUIS ROCHA MIRANDA, 540",MapInfo CET,False
75,D111100942,1,2.0,F,39,CD,F,BI,BR,8,,2011-11-24 12:00,-23.47888,-46.632870000000004,RUA MARIA AMALIA LOPES AZEVEDO AND RUA MANUEL GAYA,MapInfo CET,13133,12716.0,,,2011-11-24 12:00,2,20,2063,1,0,MC,12716.0,13133.0,CO,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-23.478884,-46.632875,RUA MARIA AMALIA LOPES AZEVEDO X RUA MANUEL GAYA,MapInfo CET,True
76,D111101029,1,2.0,F,SI,CD,F,BI,BR,8,,2011-11-28 18:50,-23.47716,-46.57812,"RUA PAULINO DE BRITO, 466",QGIS Google,15649,,466,,2011-11-28 18:50,2,39,12400,2,0,MC,15649.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.477166,-46.57812,"RUA PAULINO DE BRITO, 466",QGIS Google,False
77,D111101261,1,2.0,F,19,CD,F,BI,BR,5,,2011-11-22 14:22,-23.530160000000002,-46.5708,"AV CDSSA ELISABETH DE ROBIANO, 3031",MapInfo CET,6371,,3031,,2011-11-22 14:22,2,52,702,1,0,TT,29772.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.530162,-46.570808,"AV CDSSA ELISABETH DE ROBIANO, 3031",MapInfo CET,False
78,D111101632,1,2.0,F,32,CD,F,BI,BR,5,,2011-11-17 07:00,-23.52147,-46.44238,"AV PIRES DO RIO, 1799",MapInfo CET,9806,,1799,,2011-11-17 07:00,2,32,1794,1,0,PE,9806.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.521473999999998,-46.442384999999994,"AV PIRES DO RIO, 1799",MapInfo CET,False
79,D111101678,1,2.0,F,17,CD,F,BI,BR,3,,2011-11-20 17:00,-23.49077,-46.41059,"RUA CACHOEIRA ITAGUASSAVA, 310",QGIS Google,73932,,310,,2011-11-20 17:00,2,59,3964,1,0,PE,73932.0,,CT,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.49077,-46.410592,"RUA CACHOEIRA ITAGUASSAVA, 310",QGIS Google,False
80,D111101770,1,2.0,F,SI,CD,F,BI,BR,8,,2011-11-22 16:40,-23.58446,-46.5131,RUA VIRGINIA FERNI AND RUA SILVIO BARBINI,MapInfo CET,35915,37933.0,,,2011-11-22 16:40,2,103,4680,1,0,VA,35915.0,37933.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.584462,-46.513104,RUA VIRGINIA FERNI X RUA SILVIO BARBINI,MapInfo CET,True
81,D121100148,1,2.0,F,35,CD,F,BI,BR,7,,2011-12-30 17:00,-23.57817,-46.62138,AV PAULISTA AND AV BRIG LUIS ANTONIO,QGIS Google,15656,12165.0,,,2011-12-30 17:00,2,5,8758,1,0,PA,12165.0,15656.0,CO,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-23.578177,-46.621387,AV PAULISTA X AV BRIG LUIS ANTONIO,QGIS Google,True
82,D121100343,1,1.0,F,03,PD,F,BI,BR,1,,2011-12-06 16:00,-23.59676,-46.597809999999996,"RUA GONCALVES LEDO, 814",QGIS Google,8136,,814,,2011-12-06 16:00,4,17,5715,1,0,IP,8136.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.596766,-46.597818,"RUA GONCALVES LEDO, 814",QGIS Google,False
83,D121100501,1,2.0,F,40,CD,F,BI,BR,3,,2011-12-01 14:30,-23.65431,-46.6371,"RUA AFONSO BRAZ, 610",MapInfo CET,261,,610,,2011-12-01 14:30,2,96,6395,1,0,IB,261.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.654315,-46.637107,"RUA AFONSO BRAZ, 610",MapInfo CET,False
84,D121100619,1,2.0,F,23,CD,F,BI,BR,7,,2011-12-06 18:50,-23.52824,-46.6699,AV GAL OLIMPIO DA SILVEIRA AND RUA TUPI,MapInfo CET,14947,19235.0,,,2011-12-06 18:50,2,23,7407,1,0,HG,14947.0,19235.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.528249,-46.6699,AV GAL OLIMPIO DA SILVEIRA X RUA TUPI,MapInfo CET,True
85,D121100867,1,2.0,F,28,CD,F,BI,BR,3,,2011-12-14 19:30,-23.53064,-46.73773,"RUA DESEM ALMEIDA PIRES, 116",MapInfo CET,22106,,116,,2011-12-14 19:30,2,89,7556,1,0,CL,22106.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.530648,-46.737736,"RUA DESEM ALMEIDA PIRES, 116",MapInfo CET,False
86,D121101449,1,1.0,F,12,CD,F,BI,BR,3,,2011-12-20 17:30,-23.539460000000002,-46.582770000000004,"RUA ARARENDA, 202",MapInfo CET,26335,,202,,2011-12-20 17:30,2,58,2569,1,0,MO,26335.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.539467000000002,-46.582776,"RUA ARARENDA, 202",MapInfo CET,False
87,D121101541,1,1.0,F,35,PS,F,AU,BR,3,,2011-12-28 06:30,-23.661720000000003,-46.77965,"ESTRADA DE ITAPECERICA, 3350",MapInfo CET,9529,,3350,,2011-12-28 06:30,2,47,2134,2,0,CL,9529.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.661725,-46.779654,"ESTRADA DE ITAPECERICA, 3350",MapInfo CET,False
88,D121101575,1,2.0,F,09,CD,F,BI,BR,8,,2011-12-07 16:16,-23.7435,-46.70663,"RUA SARG OLICIO ALVES, 270",MapInfo CET,67207,,270,,2011-12-07 16:16,2,80,1807,2,0,SA,67207.0,,CT,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.743504,-46.706635999999996,"RUA SARG OLICIO ALVES, 270",MapInfo CET,False
89,D121101575,2,2.0,F,07,PS,F,BI,BR,8,,2011-12-07 16:16,-23.7435,-46.70663,"RUA SARG OLICIO ALVES, 270",MapInfo CET,67207,,270,,2011-12-07 16:16,2,80,1807,2,0,SA,67207.0,,CT,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.743504,-46.706635999999996,"RUA SARG OLICIO ALVES, 270",MapInfo CET,False
92,D011200187,1,2.0,F,35,CD,F,BI,BR,7,,2012-01-12 08:05,-23.56805,-46.65789,RUA JOSE MARIA LISBOA AND RUA PAMPLONA,MapInfo CET,11078,15372.0,,,2012-01-12 08:05,2,78,123,1,0,CT,11078.0,15372.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.56805,-46.657893,RUA JOSE MARIA LISBOA X RUA PAMPLONA,MapInfo CET,True
93,D011200885,2,1.0,F,14,PS,F,BI,BR,1,,2012-01-25 04:50,-23.47971,-46.57943,AV ROLAND GARROS AND AV RAMIZ GALVAO,MapInfo CET,17339,16855.0,,,2012-01-25 04:50,2,39,402,2,0,MC,16855.0,17339.0,CL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.479716,-46.579436,AV ROLAND GARROS X AV RAMIZ GALVAO,MapInfo CET,True
94,D011201132,1,1.0,F,75,PD,F,BI,BR,3,,2012-01-11 16:45,-23.52946,-46.56221,"RUA DO TATUAPE, 381",MapInfo CET,18731,,381,,2012-01-11 16:45,4,52,85,1,0,BR,18731.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.529467999999998,-46.562212,"RUA DO TATUAPE, 381",MapInfo CET,False
95,D011201167,2,1.0,F,09,PS,F,MO,BR,2,,2012-01-30 16:10,-23.5749,-46.54144,AV VER ABEL FERREIRA AND AV RENATA,MapInfo CET,43408,16971.0,,,2012-01-30 16:10,2,58,295,3,0,MO,16971.0,43408.0,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.574903,-46.541441,AV VER ABEL FERREIRA X AV RENATA,MapInfo CET,True
96,D021200244,1,2.0,F,31,CD,F,BI,BR,8,,2012-02-16 20:30,-23.57381,-46.655440000000006,AV BRIG LUIS ANTONIO AND ALAMEDA LORENA,MapInfo CET,12165,11989.0,,,2012-02-16 20:30,2,78,1208,1,0,PA,11989.0,12165.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.573814000000002,-46.655445,AV BRIG LUIS ANTONIO X ALAMEDA LORENA,MapInfo CET,True
97,D021200289,2,2.0,F,11,PD,F,BI,BR,3,,2012-02-10 21:50,-23.60245,-46.612770000000005,RUA VISC DE PIRAJA AND AV DR GENTIL DE MOURA,MapInfo CET,16332,7875.0,,,2012-02-10 21:50,2,17,1658,2,0,CT,7875.0,16332.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.602451000000002,-46.612772,RUA VISC DE PIRAJA X AV DR GENTIL DE MOURA,MapInfo CET,True
98,D021200435,1,1.0,F,26,CD,F,BI,BR,5,,2012-02-04 18:41,-23.665860000000002,-46.65124,"AV RODRIGUES MONTEMOR, 781",MapInfo CET,17320,,781,,2012-02-04 18:41,2,97,781,1,0,VM,17320.0,,CL,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.665867000000002,-46.651244,"AV RODRIGUES MONTEMOR, 781",MapInfo CET,False
99,D021200502,1,1.0,F,21,CD,F,BI,BR,5,,2012-02-05 15:00,-23.54355,-46.72599,"AV PROF FONSECA RODRIGUES, 2001",MapInfo CET,7257,,2001,,2012-02-05 15:00,2,14,780,1,0,LP,7257.0,,QM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.543559,-46.725993,"AV PROF FONSECA RODRIGUES, 2001",MapInfo CET,False
100,D021200525,1,1.0,F,19,CD,F,BI,BR,6,,2012-02-08 07:18,-23.54427,-46.675509999999996,RUA CARDOSO DE ALMEIDA AND RUA HEITOR DE MORAIS,Google Manual,4248,8609.0,,,2012-02-08 07:18,2,23,619,1,0,SP,2904.0,4248.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.544278,-46.6755137,RUA CARDOSO DE ALMEIDA X RUA HEITOR DE MORAIS,Google Manual,True
101,D021200598,1,2.0,F,35,CD,F,BI,BR,8,,2012-02-17 08:00,-23.5739,-46.710409999999996,RUA CAMARGO AND RUA SAPETUBA,MapInfo CET,3937,17822.0,,,2012-02-17 08:00,2,34,877,1,0,BT,3937.0,17822.0,CO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.573901,-46.710417,RUA CAMARGO X RUA SAPETUBA,MapInfo CET,True
102,D021200663,1,1.0,F,29,CD,F,AU,BR,5,,2012-02-04 10:15,-23.41113,-46.76487,"RUA CEL JULIAO DE MOURA NEGRAO, 298",MapInfo CET,79182,,298,,2012-02-04 10:15,2,46,513,3,0,FL,79182.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.411139000000002,-46.764879,"RUA CEL JULIAO DE MOURA NEGRAO, 298",MapInfo CET,False
103,D021200663,2,2.0,F,27,CD,F,BI,BR,5,,2012-02-04 10:15,-23.41113,-46.76487,"RUA CEL JULIAO DE MOURA NEGRAO, 298",MapInfo CET,79182,,298,,2012-02-04 10:15,2,46,513,3,0,FL,79182.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.411139000000002,-46.764879,"RUA CEL JULIAO DE MOURA NEGRAO, 298",MapInfo CET,False
104,D021200697,2,2.0,F,35,PS,F,BI,BR,3,,2012-02-17 04:30,-23.576420000000002,-46.74897,"RUA GALILEO TORRANO, 10",MapInfo CET,20745,,10,,2012-02-17 04:30,2,51,722,2,0,BT,20745.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.576426,-46.748976,"RUA GALILEO TORRANO, 10",MapInfo CET,False
105,D021200789,1,2.0,F,36,CD,F,BI,BR,5,,2012-02-04 07:40,-23.54907,-46.73265,"AV PROF MIGUEL FRANCHINI NETO, 12",MapInfo CET,13019,,12,,2012-02-04 07:40,2,93,455,1,0,BT,13019.0,,CO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-23.549070999999998,-46.732659000000005,"AV PROF MIGUEL FRANCHINI NETO, 12",MapInfo CET,False
106,D021201097,1,2.0,F,SI,CD,F,BI,BR,8,,2012-02-25 18:30,-23.50382,-46.537240000000004,RUA DR ASSIS RIBEIRO AND RUA MARIETA XAVIER,MapInfo CET,2429,13399.0,,,2012-02-25 18:30,2,10,2060,1,0,TT,2429.0,13399.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.503821,-46.537240000000004,RUA DR ASSIS RIBEIRO X RUA MARIETA XAVIER,MapInfo CET,True
107,D021201157,1,2.0,F,07,CD,F,BI,BR,2,,2012-02-01 20:20,-23.57316,-46.56957,RUA ORFANATO AND RUA SANCHES DE AGUIAR,MapInfo CET,15047,17730.0,,,2012-02-01 20:20,2,29,707,2,0,MO,15047.0,17730.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.573163,-46.569576,RUA ORFANATO X RUA SANCHES DE AGUIAR,MapInfo CET,True
109,D021201528,1,1.0,F,42,PS,F,BI,BR,4,,2012-02-03 17:20,-23.49009,-46.42749,"RUA JOSE NUNES DOS SANTOS, 220",MapInfo CET,11123,,220,,2012-02-03 17:20,2,22,410,1,0,PE,11123.0,,CO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.490094,-46.42749,"RUA JOSE NUNES DOS SANTOS, 220",MapInfo CET,False
110,D021201560,1,1.0,F,30,PD,F,BI,BR,8,,2012-02-04 19:30,-23.49835,-46.5191,"RUA DR ASSIS RIBEIRO, 3640",MapInfo CET,2429,,3640,,2012-02-04 19:30,2,24,1129,1,0,PE,2429.0,,CO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.498359,-46.519102000000004,"RUA DR ASSIS RIBEIRO, 3640",MapInfo CET,False
111,D021201635,3,2.0,F,20,PS,F,BI,BR,6,,2012-02-21 23:39,-23.4908,-46.409240000000004,"RUA CORDILHEIRA DO ARARIPE, 296",MapInfo CET,76003,,296,,2012-02-21 23:39,2,59,1847,3,0,PE,76003.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.490809,-46.409246,"RUA CORDILHEIRA DO ARARIPE, 296",MapInfo CET,False
112,D021201724,1,2.0,F,11,CD,F,BI,BR,2,,2012-02-18 20:47,-23.54587,-46.40074,RUA LEONILDA MAGRINI AND RUA HEITOR FERNANDES,MapInfo CET,11763,22890.0,,,2012-02-18 20:47,2,68,1742,1,0,VA,11763.0,22890.0,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.545876,-46.400745,RUA LEONILDA MAGRINI X RUA HEITOR FERNANDES,MapInfo CET,True
113,D021201754,1,1.0,F,18,PS,F,MO,BR,3,,2012-02-21 12:50,-23.567970000000003,-46.4004,"AV JOSE HIGINO NEVES, 2140",MapInfo CET,75421,,2140,,2012-02-21 12:50,2,44,470,2,0,VA,75421.0,,CF,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.567979,-46.400401,"AV JOSE HIGINO NEVES, 2140",MapInfo CET,False
114,D021201807,2,1.0,F,29,PS,F,MO,BR,5,,2012-02-05 11:40,-23.56788,-46.46841,"AV AFONSO DE SAMPAIO E SOUSA, 700",MapInfo CET,60675,,700,,2012-02-05 11:40,2,53,896,3,0,VA,60675.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.567885,-46.468416999999995,"AV AFONSO DE SAMPAIO E SOUSA, 700",MapInfo CET,False
115,D021201907,1,1.0,F,09,CD,F,BI,BR,2,,2012-02-15 17:30,-23.60371,-46.52083,"RUA DAS FONTAINHAS, 133",MapInfo CET,64783,,133,,2012-02-15 17:30,2,70,949,1,0,VP,64783.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.603716,-46.520831,"RUA DAS FONTAINHAS, 133",MapInfo CET,False
116,D031200094,1,1.0,F,59,PD,F,BI,BR,7,,2012-03-22 10:36,-23.54949,-46.65359,"RUA DA CONSOLACAO, 1308",MapInfo CET,5245,,1308,,2012-03-22 10:36,4,4,1655,1,0,JD,5245.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.549493,-46.653595,"RUA DA CONSOLACAO, 1308",MapInfo CET,False
117,D031200299,1,1.0,F,40,CD,F,BI,BR,8,,2012-03-22 02:00,-23.60867,-46.6417,AV SEN CASIMIRO DA ROCHA AND RUA DAS ORQUIDEAS,MapInfo CET,4538,15087.0,,,2012-03-22 02:00,2,16,3375,1,0,VM,4538.0,15087.0,CO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.608670999999998,-46.641703,AV SEN CASIMIRO DA ROCHA X RUA DAS ORQUIDEAS,MapInfo CET,True
118,D031200883,1,1.0,F,15,PD,F,BI,BR,3,,2012-03-28 00:05,-23.613410000000002,-46.72392,"RUA ERNEST RENAN, 815",MapInfo CET,14611,,815,,2012-03-28 00:05,4,89,2268,1,0,BT,14611.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.613411,-46.723925,"RUA ERNEST RENAN, 815",MapInfo CET,False
119,D031201233,1,2.0,F,21,CD,F,BI,BR,3,,2012-03-21 08:00,-23.50471,-46.682829999999996,"RUA ENG JOSE PASTORE, 68",MapInfo CET,11136,,68,,2012-03-21 08:00,2,40,1483,1,0,FL,11136.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.504717000000003,-46.682833,"RUA ENG JOSE PASTORE, 68",MapInfo CET,False
120,D031201307,1,1.0,F,26,PS,F,AU,BR,5,,2012-03-23 21:50,-23.4655,-46.583529999999996,"RUA IRMA FILOMENA, ",MapInfo CET,7141,,,NC,2012-03-23 21:50,2,73,3294,3,0,MC,7141.0,,CF,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.465508,-46.583529999999996,RUA IRMA FILOMENA,MapInfo CET,False
121,D031201307,2,1.0,F,02,PS,F,AU,BR,1,,2012-03-23 21:50,-23.4655,-46.583529999999996,"RUA IRMA FILOMENA, ",MapInfo CET,7141,,,NC,2012-03-23 21:50,2,73,3294,3,0,MC,7141.0,,CF,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.465508,-46.583529999999996,RUA IRMA FILOMENA,MapInfo CET,False
122,D031201446,1,1.0,F,68,PD,F,BI,BR,5,,2012-03-29 19:12,-23.56748,-46.56215,"RUA ENG CESTARI, 314",MapInfo CET,4809,,314,,2012-03-29 19:12,4,29,1010,1,0,MO,4809.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.567484,-46.562158000000004,"RUA ENG CESTARI, 314",MapInfo CET,False
123,D031202308,1,1.0,F,33,CD,M,BI,BR,7,2012-02-03,2012-03-02 09:30,-23.563129999999997,-46.65418,"AV PAULISTA, 1274",MapInfo CET,15656,,1274,,2012-03-02 09:30,2,78,1533,0,1,PA,15656.0,,CO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.563133999999998,-46.654187,"AV PAULISTA, 1274",MapInfo CET,False
124,D041200464,1,1.0,F,43,PD,F,BI,BR,3,,2012-04-09 16:20,-23.47445,-46.66677,"AV IMIRIM, 4669",MapInfo CET,9078,,4669,,2012-04-09 16:20,4,38,3103,1,0,SP,9078.0,,AT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.474455,-46.666771999999995,"AV IMIRIM, 4669",MapInfo CET,False
126,D041201513,1,2.0,F,33,CD,F,BI,BR,8,,2012-04-21 05:50,-23.523320000000002,-46.56617,"RUA SOLD FRANCISCO FRANCO, ",MapInfo CET,7443,,,NC,2012-04-21 05:50,2,90,1744,1,0,MC,7443.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.523324,-46.566178,RUA SOLD FRANCISCO FRANCO,MapInfo CET,False
127,D041201826,1,2.0,F,10,PS,F,BI,BR,3,,2012-04-19 12:56,-23.67416,-46.74643,"ESTRADA M'BOI MIRIM, 1415",MapInfo CET,12403,,1415,,2012-04-19 12:56,2,92,1703,1,0,CS,12403.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.674169,-46.746431,"ESTRADA M'BOI MIRIM, 1415",MapInfo CET,False
128,D041201988,1,2.0,F,32,CD,F,BI,BR,3,,2012-04-24 23:15,-23.519560000000002,-46.40011,"ESTRADA DOM JOAO NERY, 1800",MapInfo CET,10393,,1800,,2012-04-24 23:15,2,50,4324,1,0,PE,10393.0,,CO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-23.519564000000003,-46.400119000000004,"ESTRADA DOM JOAO NERY, 1800",MapInfo CET,False
129,D041201992,1,2.0,F,SI,CD,F,BI,BR,8,,2012-04-09 14:32,-23.48646,-46.41502,"AV PROF ALIPIO DE BARROS, 718",MapInfo CET,21259,,718,,2012-04-09 14:32,2,59,1480,1,0,PE,21259.0,,CO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.486465,-46.415022,"AV PROF ALIPIO DE BARROS, 718",MapInfo CET,False
131,D041202051,1,2.0,F,23,CD,F,BI,BR,5,,2012-04-14 22:30,-23.52704,-46.47432,"AV AGUIA DE HAIA, 2100",MapInfo CET,21253,,2100,,2012-04-14 22:30,2,64,3980,1,0,PE,21253.0,,CO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.527048999999998,-46.474323999999996,"AV AGUIA DE HAIA, 2100",MapInfo CET,False
132,D041202089,1,1.0,F,21,CD,F,MO,BR,5,,2012-04-15 21:45,-23.5484,-46.42621,"RUA LUIS MATEUS (GUAIANAZES), 675",MapInfo CET,20804,,675,,2012-04-15 21:45,2,103,3552,2,0,VA,20804.0,,CF,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.548403,-46.426213,"RUA LUIS MATEUS (GUAIANAZES), 675",MapInfo CET,False
